dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
13-Mar-21,1,0,3,3,0,0,0,1,0.34,0.3333,0.76,0.1343,casual,6
13-Mar-21,1,0,3,4,0,0,0,1,0.34,0.3333,0.66,0.1642,casual,4
13-Mar-21,1,0,3,5,0,0,0,1,0.36,0.3485,0.62,0.1343,casual,0
13-Mar-21,1,0,3,6,0,0,0,1,0.34,0.3636,0.66,0,casual,0
13-Mar-21,1,0,3,7,0,0,0,1,0.36,0.3485,0.62,0.194,casual,2
13-Mar-21,1,0,3,8,0,0,0,1,0.4,0.4091,0.5,0.2985,casual,11
13-Mar-21,1,0,3,9,0,0,0,1,0.4,0.4091,0.5,0.4179,casual,8
13-Mar-21,1,0,3,10,0,0,0,1,0.42,0.4242,0.47,0.2537,casual,36
13-Mar-21,1,0,3,11,0,0,0,1,0.44,0.4394,0.41,0.4179,casual,88
13-Mar-21,1,0,3,12,0,0,0,1,0.46,0.4545,0.38,0.3881,casual,74
13-Mar-21,1,0,3,13,0,0,0,1,0.46,0.4545,0.38,0.3881,casual,97
13-Mar-21,1,0,3,14,0,0,0,1,0.46,0.4545,0.41,0.2985,casual,144
13-Mar-21,1,0,3,15,0,0,0,1,0.48,0.4697,0.39,0.3284,casual,149
13-Mar-21,1,0,3,16,0,0,0,1,0.46,0.4545,0.41,0.3881,casual,124
13-Mar-21,1,0,3,17,0,0,0,1,0.44,0.4394,0.41,0.3582,casual,98
13-Mar-21,1,0,3,18,0,0,0,1,0.4,0.4091,0.43,0.3582,casual,55
13-Mar-21,1,0,3,19,0,0,0,1,0.36,0.3333,0.5,0.3582,casual,28
13-Mar-21,1,0,3,20,0,0,0,1,0.32,0.303,0.57,0.2985,casual,23
13-Mar-21,1,0,3,21,0,0,0,1,0.3,0.2879,0.56,0.2537,casual,9
13-Mar-21,1,0,3,22,0,0,0,1,0.3,0.2727,0.56,0.3284,casual,8
13-Mar-21,1,0,3,23,0,0,0,1,0.26,0.2576,0.65,0.2239,casual,5
14-Mar-21,1,0,3,0,0,1,1,1,0.26,0.2727,0.65,0.1045,casual,4
14-Mar-21,1,0,3,1,0,1,1,1,0.26,0.2879,0.65,0.0896,casual,0
14-Mar-21,1,0,3,2,0,1,1,1,0.26,0.2879,0.65,0.0896,casual,0
14-Mar-21,1,0,3,3,0,1,1,1,0.26,0.2727,0.65,0.1343,casual,0
14-Mar-21,1,0,3,5,0,1,1,1,0.24,0.2424,0.7,0.1343,casual,0
14-Mar-21,1,0,3,6,0,1,1,1,0.26,0.2727,0.65,0.1343,casual,1
14-Mar-21,1,0,3,7,0,1,1,2,0.28,0.3182,0.61,0,casual,4
14-Mar-21,1,0,3,8,0,1,1,2,0.3,0.303,0.56,0.1343,casual,24
14-Mar-21,1,0,3,9,0,1,1,1,0.32,0.303,0.53,0.3284,casual,13
14-Mar-21,1,0,3,10,0,1,1,1,0.34,0.3182,0.42,0.2537,casual,27
14-Mar-21,1,0,3,11,0,1,1,1,0.36,0.3333,0.4,0.2537,casual,26
14-Mar-21,1,0,3,12,0,1,1,1,0.38,0.3939,0.37,0,casual,40
14-Mar-21,1,0,3,13,0,1,1,1,0.38,0.3939,0.36,0.3284,casual,24
14-Mar-21,1,0,3,14,0,1,1,2,0.38,0.3939,0.34,0,casual,27
14-Mar-21,1,0,3,15,0,1,1,1,0.38,0.3939,0.37,0.1642,casual,24
14-Mar-21,1,0,3,16,0,1,1,1,0.4,0.4091,0.35,0.1045,casual,27
14-Mar-21,1,0,3,17,0,1,1,1,0.38,0.3939,0.4,0.194,casual,42
14-Mar-21,1,0,3,18,0,1,1,1,0.36,0.3636,0.4,0.1045,casual,25
14-Mar-21,1,0,3,19,0,1,1,1,0.36,0.3485,0.43,0.1343,casual,17
14-Mar-21,1,0,3,20,0,1,1,1,0.34,0.3182,0.46,0.2239,casual,23
14-Mar-21,1,0,3,21,0,1,1,1,0.34,0.3333,0.46,0.1343,casual,5
14-Mar-21,1,0,3,22,0,1,1,1,0.32,0.3333,0.49,0.1045,casual,4
14-Mar-21,1,0,3,23,0,1,1,1,0.32,0.3485,0.53,0,casual,2
15-Mar-21,1,0,3,0,0,2,1,1,0.32,0.3485,0.53,0,casual,7
15-Mar-21,1,0,3,1,0,2,1,1,0.3,0.303,0.62,0.0896,casual,4
15-Mar-21,1,0,3,2,0,2,1,1,0.3,0.303,0.62,0.0896,casual,1
15-Mar-21,1,0,3,4,0,2,1,1,0.24,0.2576,0.75,0.0896,casual,1
15-Mar-21,1,0,3,5,0,2,1,1,0.24,0.2273,0.75,0.194,casual,0
15-Mar-21,1,0,3,6,0,2,1,1,0.22,0.2273,0.8,0.194,casual,3
15-Mar-21,1,0,3,7,0,2,1,1,0.24,0.2424,0.75,0.1642,casual,10
15-Mar-21,1,0,3,8,0,2,1,1,0.26,0.2879,0.7,0.0896,casual,23
15-Mar-21,1,0,3,9,0,2,1,2,0.3,0.3333,0.7,0,casual,10
15-Mar-21,1,0,3,10,0,2,1,2,0.32,0.3182,0.66,0.194,casual,22
15-Mar-21,1,0,3,11,0,2,1,2,0.34,0.3182,0.57,0.2239,casual,27
15-Mar-21,1,0,3,12,0,2,1,2,0.36,0.3485,0.5,0.2239,casual,32
15-Mar-21,1,0,3,13,0,2,1,2,0.36,0.3333,0.57,0.2836,casual,23
15-Mar-21,1,0,3,14,0,2,1,2,0.38,0.3939,0.46,0.2985,casual,14
15-Mar-21,1,0,3,15,0,2,1,2,0.38,0.3939,0.43,0.2836,casual,24
15-Mar-21,1,0,3,16,0,2,1,2,0.38,0.3939,0.46,0.3284,casual,21
15-Mar-21,1,0,3,17,0,2,1,2,0.36,0.3485,0.62,0.194,casual,22
15-Mar-21,1,0,3,18,0,2,1,2,0.36,0.3333,0.62,0.2985,casual,18
15-Mar-21,1,0,3,19,0,2,1,2,0.34,0.3182,0.71,0.2836,casual,14
15-Mar-21,1,0,3,20,0,2,1,2,0.34,0.3182,0.71,0.2836,casual,9
15-Mar-21,1,0,3,21,0,2,1,3,0.32,0.3333,0.81,0.1045,casual,2
15-Mar-21,1,0,3,22,0,2,1,2,0.32,0.3182,0.87,0.1642,casual,1
15-Mar-21,1,0,3,23,0,2,1,2,0.32,0.3182,0.87,0.1642,casual,1
16-Mar-21,1,0,3,0,0,3,1,3,0.3,0.2879,0.93,0.2537,casual,0
16-Mar-21,1,0,3,1,0,3,1,3,0.3,0.2727,1,0.2985,casual,1
16-Mar-21,1,0,3,3,0,3,1,2,0.28,0.2727,1,0.2239,casual,1
16-Mar-21,1,0,3,4,0,3,1,2,0.3,0.303,0.93,0.1642,casual,0
16-Mar-21,1,0,3,5,0,3,1,2,0.3,0.3182,0.93,0.1045,casual,0
16-Mar-21,1,0,3,6,0,3,1,2,0.3,0.3182,0.93,0.1045,casual,1
16-Mar-21,1,0,3,7,0,3,1,2,0.3,0.2879,0.93,0.194,casual,10
16-Mar-21,1,0,3,8,0,3,1,2,0.32,0.3182,0.93,0,casual,26
16-Mar-21,1,0,3,9,0,3,1,2,0.32,0.3333,0.93,0.1343,casual,10
16-Mar-21,1,0,3,10,0,3,1,2,0.36,0.3485,0.81,0.1642,casual,19
16-Mar-21,1,0,3,11,0,3,1,2,0.36,0.3485,0.81,0.1343,casual,13
16-Mar-21,1,0,3,12,0,3,1,2,0.4,0.4091,0.71,0.1045,casual,23
16-Mar-21,1,0,3,13,0,3,1,2,0.4,0.4091,0.76,0.1343,casual,18
16-Mar-21,1,0,3,14,0,3,1,2,0.4,0.4091,0.76,0.2239,casual,33
16-Mar-21,1,0,3,15,0,3,1,2,0.4,0.4091,0.76,0.2537,casual,22
16-Mar-21,1,0,3,16,0,3,1,2,0.4,0.4091,0.76,0.1642,casual,30
16-Mar-21,1,0,3,17,0,3,1,2,0.44,0.4394,0.54,0.2985,casual,37
16-Mar-21,1,0,3,18,0,3,1,2,0.44,0.4394,0.54,0.2239,casual,26
16-Mar-21,1,0,3,19,0,3,1,2,0.44,0.4394,0.51,0.3284,casual,18
16-Mar-21,1,0,3,20,0,3,1,2,0.42,0.4242,0.54,0.2985,casual,10
16-Mar-21,1,0,3,21,0,3,1,2,0.42,0.4242,0.58,0.2836,casual,3
16-Mar-21,1,0,3,22,0,3,1,2,0.4,0.4091,0.62,0.3881,casual,11
16-Mar-21,1,0,3,23,0,3,1,1,0.4,0.4091,0.65,0.194,casual,9
17-Mar-21,1,0,3,0,0,4,1,1,0.38,0.3939,0.66,0.2537,casual,4
17-Mar-21,1,0,3,1,0,4,1,1,0.36,0.3485,0.71,0.2239,casual,1
17-Mar-21,1,0,3,2,0,4,1,1,0.34,0.303,0.71,0.2985,casual,3
17-Mar-21,1,0,3,3,0,4,1,1,0.34,0.3333,0.66,0.1642,casual,1
17-Mar-21,1,0,3,4,0,4,1,1,0.34,0.3333,0.71,0.194,casual,0
17-Mar-21,1,0,3,5,0,4,1,1,0.32,0.3333,0.76,0.1045,casual,0
17-Mar-21,1,0,3,6,0,4,1,1,0.32,0.3182,0.76,0.194,casual,4
17-Mar-21,1,0,3,7,0,4,1,1,0.32,0.3333,0.76,0.1343,casual,12
17-Mar-21,1,0,3,8,0,4,1,1,0.36,0.3485,0.66,0.1343,casual,17
17-Mar-21,1,0,3,9,0,4,1,1,0.4,0.4091,0.62,0.2537,casual,23
17-Mar-21,1,0,3,10,0,4,1,1,0.44,0.4394,0.54,0.3284,casual,9
17-Mar-21,1,0,3,11,0,4,1,1,0.44,0.4394,0.54,0.2836,casual,20
17-Mar-21,1,0,3,12,0,4,1,1,0.5,0.4848,0.45,0.2239,casual,24
17-Mar-21,1,0,3,13,0,4,1,2,0.52,0.5,0.42,0.0896,casual,26
17-Mar-21,1,0,3,14,0,4,1,1,0.5,0.4848,0.45,0.1045,casual,32
17-Mar-21,1,0,3,15,0,4,1,1,0.52,0.5,0.42,0.2537,casual,30
17-Mar-21,1,0,3,16,0,4,1,1,0.5,0.4848,0.48,0.2836,casual,34
17-Mar-21,1,0,3,17,0,4,1,1,0.5,0.4848,0.42,0.194,casual,48
17-Mar-21,1,0,3,18,0,4,1,2,0.46,0.4545,0.59,0.1642,casual,50
17-Mar-21,1,0,3,19,0,4,1,1,0.44,0.4394,0.58,0.194,casual,18
17-Mar-21,1,0,3,20,0,4,1,1,0.42,0.4242,0.67,0.2239,casual,25
17-Mar-21,1,0,3,21,0,4,1,1,0.42,0.4242,0.62,0.2239,casual,19
17-Mar-21,1,0,3,22,0,4,1,1,0.4,0.4091,0.66,0.2239,casual,17
17-Mar-21,1,0,3,23,0,4,1,1,0.42,0.4242,0.62,0.2836,casual,7
18-Mar-21,1,0,3,0,0,5,1,1,0.42,0.4242,0.58,0.2836,casual,5
18-Mar-21,1,0,3,1,0,5,1,1,0.4,0.4091,0.62,0.2537,casual,4
18-Mar-21,1,0,3,2,0,5,1,1,0.4,0.4091,0.62,0.194,casual,5
18-Mar-21,1,0,3,3,0,5,1,1,0.36,0.3485,0.71,0.194,casual,1
18-Mar-21,1,0,3,5,0,5,1,1,0.38,0.3939,0.66,0.1642,casual,2
18-Mar-21,1,0,3,6,0,5,1,1,0.4,0.4091,0.66,0.194,casual,1
18-Mar-21,1,0,3,7,0,5,1,1,0.4,0.4091,0.66,0.194,casual,11
18-Mar-21,1,0,3,8,0,5,1,1,0.42,0.4242,0.67,0.2537,casual,24
18-Mar-21,1,0,3,9,0,5,1,1,0.46,0.4545,0.63,0.2239,casual,18
18-Mar-21,1,0,3,10,0,5,1,1,0.52,0.5,0.53,0.2836,casual,43
18-Mar-21,1,0,3,11,0,5,1,1,0.54,0.5152,0.52,0.2836,casual,55
18-Mar-21,1,0,3,12,0,5,1,2,0.56,0.5303,0.49,0.3582,casual,72
18-Mar-21,1,0,3,13,0,5,1,1,0.64,0.6212,0.41,0.2836,casual,57
18-Mar-21,1,0,3,14,0,5,1,1,0.66,0.6212,0.39,0.2537,casual,71
18-Mar-21,1,0,3,15,0,5,1,2,0.68,0.6364,0.39,0.3582,casual,62
18-Mar-21,1,0,3,16,0,5,1,1,0.68,0.6364,0.39,0.2836,casual,67
18-Mar-21,1,0,3,17,0,5,1,1,0.7,0.6364,0.37,0.3284,casual,95
18-Mar-21,1,0,3,18,0,5,1,1,0.68,0.6364,0.39,0.1642,casual,84
18-Mar-21,1,0,3,19,0,5,1,1,0.66,0.6212,0.44,0.1343,casual,58
18-Mar-21,1,0,3,20,0,5,1,1,0.62,0.6212,0.46,0.1343,casual,46
18-Mar-21,1,0,3,21,0,5,1,1,0.62,0.6212,0.46,0.1045,casual,22
18-Mar-21,1,0,3,22,0,5,1,1,0.62,0.6212,0.5,0.1642,casual,55
18-Mar-21,1,0,3,23,0,5,1,2,0.6,0.6212,0.53,0.2239,casual,26
19-Mar-21,1,0,3,0,0,6,0,2,0.6,0.6212,0.53,0.2537,casual,26
19-Mar-21,1,0,3,1,0,6,0,2,0.58,0.5455,0.46,0.3582,casual,16
19-Mar-21,1,0,3,2,0,6,0,2,0.56,0.5303,0.43,0.2239,casual,5
19-Mar-21,1,0,3,3,0,6,0,2,0.54,0.5152,0.39,0.3284,casual,1
19-Mar-21,1,0,3,4,0,6,0,1,0.52,0.5,0.34,0.4179,casual,1
19-Mar-21,1,0,3,5,0,6,0,1,0.52,0.5,0.34,0.4179,casual,0
19-Mar-21,1,0,3,6,0,6,0,1,0.44,0.4394,0.44,0.4179,casual,0
19-Mar-21,1,0,3,7,0,6,0,1,0.4,0.4091,0.5,0.3284,casual,4
19-Mar-21,1,0,3,8,0,6,0,1,0.42,0.4242,0.47,0.4925,casual,11
19-Mar-21,1,0,3,9,0,6,0,1,0.42,0.4242,0.44,0.4627,casual,35
19-Mar-21,1,0,3,10,0,6,0,1,0.44,0.4394,0.38,0.4179,casual,55
19-Mar-21,1,0,3,11,0,6,0,1,0.46,0.4545,0.36,0.4478,casual,90
19-Mar-21,1,0,3,12,0,6,0,1,0.46,0.4545,0.33,0.4179,casual,126
19-Mar-21,1,0,3,13,0,6,0,1,0.5,0.4848,0.34,0.4627,casual,174
19-Mar-21,1,0,3,14,0,6,0,1,0.5,0.4848,0.31,0.4925,casual,168
19-Mar-21,1,0,3,15,0,6,0,1,0.5,0.4848,0.29,0.4179,casual,170
19-Mar-21,1,0,3,16,0,6,0,1,0.5,0.4848,0.31,0.3881,casual,175
19-Mar-21,1,0,3,17,0,6,0,1,0.48,0.4697,0.31,0.3284,casual,138
19-Mar-21,1,0,3,18,0,6,0,1,0.46,0.4545,0.31,0.3284,casual,92
19-Mar-21,1,0,3,19,0,6,0,1,0.44,0.4394,0.33,0.2836,casual,38
19-Mar-21,1,0,3,20,0,6,0,1,0.42,0.4242,0.35,0.2239,casual,39
19-Mar-21,1,0,3,21,0,6,0,1,0.4,0.4091,0.37,0.2985,casual,20
19-Mar-21,1,0,3,22,0,6,0,1,0.4,0.4091,0.37,0.3284,casual,27
19-Mar-21,1,0,3,23,0,6,0,1,0.38,0.3939,0.4,0.2985,casual,13
20-Mar-21,1,0,3,0,0,0,0,1,0.34,0.303,0.49,0.4179,casual,7
20-Mar-21,1,0,3,1,0,0,0,1,0.32,0.2879,0.53,0.3582,casual,2
20-Mar-21,1,0,3,2,0,0,0,1,0.3,0.2879,0.52,0.2836,casual,6
20-Mar-21,1,0,3,3,0,0,0,1,0.28,0.2727,0.56,0.2537,casual,1
20-Mar-21,1,0,3,4,0,0,0,1,0.26,0.2576,0.56,0.2239,casual,2
20-Mar-21,1,0,3,5,0,0,0,1,0.26,0.2576,0.6,0.194,casual,3
20-Mar-21,1,0,3,6,0,0,0,1,0.26,0.2576,0.6,0.2239,casual,1
20-Mar-21,1,0,3,7,0,0,0,1,0.24,0.2273,0.6,0.2239,casual,5
20-Mar-21,1,0,3,8,0,0,0,1,0.28,0.2727,0.56,0.1642,casual,7
20-Mar-21,1,0,3,9,0,0,0,1,0.3,0.303,0.52,0.1343,casual,35
20-Mar-21,1,0,3,10,0,0,0,2,0.32,0.3485,0.45,0,casual,55
20-Mar-21,1,0,3,11,0,0,0,1,0.34,0.3485,0.39,0.1045,casual,92
20-Mar-21,1,0,3,12,0,0,0,1,0.36,0.3636,0.4,0.1045,casual,120
20-Mar-21,1,0,3,13,0,0,0,1,0.38,0.3939,0.34,0,casual,88
20-Mar-21,1,0,3,14,0,0,0,1,0.4,0.4091,0.3,0,casual,145
20-Mar-21,1,0,3,15,0,0,0,1,0.4,0.4091,0.32,0.0896,casual,172
20-Mar-21,1,0,3,16,0,0,0,1,0.42,0.4242,0.32,0,casual,92
20-Mar-21,1,0,3,17,0,0,0,1,0.4,0.4091,0.35,0.2836,casual,83
20-Mar-21,1,0,3,18,0,0,0,1,0.38,0.3939,0.4,0.3582,casual,58
20-Mar-21,1,0,3,19,0,0,0,1,0.36,0.3333,0.43,0.2836,casual,21
20-Mar-21,1,0,3,20,0,0,0,1,0.36,0.3333,0.46,0.2836,casual,21
20-Mar-21,1,0,3,21,0,0,0,2,0.34,0.3182,0.53,0.2836,casual,10
20-Mar-21,1,0,3,22,0,0,0,2,0.34,0.303,0.53,0.3284,casual,8
20-Mar-21,1,0,3,23,0,0,0,3,0.34,0.303,0.61,0.3881,casual,13
21-Mar-21,2,0,3,0,0,1,1,3,0.34,0.303,0.66,0.3881,casual,2
21-Mar-21,2,0,3,1,0,1,1,2,0.34,0.303,0.71,0.3881,casual,1
21-Mar-21,2,0,3,2,0,1,1,2,0.34,0.303,0.71,0.3284,casual,1
21-Mar-21,2,0,3,3,0,1,1,2,0.34,0.303,0.71,0.3284,casual,0
21-Mar-21,2,0,3,5,0,1,1,1,0.32,0.303,0.81,0.2985,casual,1
21-Mar-21,2,0,3,6,0,1,1,3,0.32,0.303,0.76,0.2537,casual,2
21-Mar-21,2,0,3,7,0,1,1,3,0.3,0.2727,0.87,0.4179,casual,3
21-Mar-21,2,0,3,8,0,1,1,2,0.3,0.2727,0.87,0.4179,casual,3
21-Mar-21,2,0,3,9,0,1,1,2,0.34,0.303,0.81,0.3284,casual,12
21-Mar-21,2,0,3,10,0,1,1,2,0.38,0.3939,0.76,0.3881,casual,17
21-Mar-21,2,0,3,11,0,1,1,2,0.42,0.4242,0.71,0.2985,casual,32
21-Mar-21,2,0,3,12,0,1,1,2,0.44,0.4394,0.77,0.2537,casual,25
21-Mar-21,2,0,3,13,0,1,1,2,0.5,0.4848,0.63,0.2239,casual,35
21-Mar-21,2,0,3,14,0,1,1,2,0.54,0.5152,0.64,0.2239,casual,36
21-Mar-21,2,0,3,15,0,1,1,2,0.56,0.5303,0.6,0.2239,casual,41
21-Mar-21,2,0,3,16,0,1,1,2,0.54,0.5152,0.64,0.2836,casual,29
21-Mar-21,2,0,3,17,0,1,1,2,0.54,0.5152,0.64,0.2537,casual,41
21-Mar-21,2,0,3,18,0,1,1,2,0.52,0.5,0.72,0.2239,casual,44
21-Mar-21,2,0,3,19,0,1,1,1,0.58,0.5455,0.6,0.4179,casual,22
21-Mar-21,2,0,3,20,0,1,1,1,0.56,0.5303,0.64,0.194,casual,16
21-Mar-21,2,0,3,21,0,1,1,1,0.46,0.4545,0.94,0.194,casual,12
21-Mar-21,2,0,3,22,0,1,1,1,0.46,0.4545,0.88,0.2239,casual,18
21-Mar-21,2,0,3,23,0,1,1,1,0.46,0.4545,0.88,0.0896,casual,8
22-Mar-21,2,0,3,0,0,2,1,1,0.46,0.4545,0.88,0.194,casual,4
22-Mar-21,2,0,3,1,0,2,1,1,0.42,0.4242,1,0.1343,casual,6
22-Mar-21,2,0,3,2,0,2,1,1,0.44,0.4394,0.94,0.0896,casual,0
22-Mar-21,2,0,3,3,0,2,1,1,0.44,0.4394,0.82,0.2239,casual,3
22-Mar-21,2,0,3,4,0,2,1,2,0.42,0.4242,0.82,0.1642,casual,0
22-Mar-21,2,0,3,5,0,2,1,2,0.4,0.4091,0.87,0.1343,casual,1
22-Mar-21,2,0,3,6,0,2,1,1,0.4,0.4091,0.87,0.2537,casual,2
22-Mar-21,2,0,3,7,0,2,1,2,0.4,0.4091,0.76,0.1045,casual,4
22-Mar-21,2,0,3,8,0,2,1,2,0.4,0.4091,0.58,0.2985,casual,24
22-Mar-21,2,0,3,9,0,2,1,2,0.4,0.4091,0.58,0.4627,casual,19
22-Mar-21,2,0,3,10,0,2,1,2,0.44,0.4394,0.54,0.2985,casual,29
22-Mar-21,2,0,3,11,0,2,1,1,0.44,0.4394,0.51,0.3284,casual,22
22-Mar-21,2,0,3,12,0,2,1,1,0.46,0.4545,0.47,0.2537,casual,35
22-Mar-21,2,0,3,13,0,2,1,1,0.5,0.4848,0.45,0.2239,casual,21
22-Mar-21,2,0,3,14,0,2,1,1,0.5,0.4848,0.42,0.3284,casual,30
22-Mar-21,2,0,3,15,0,2,1,1,0.5,0.4848,0.42,0.2239,casual,55
22-Mar-21,2,0,3,16,0,2,1,1,0.5,0.4848,0.42,0.1045,casual,40
22-Mar-21,2,0,3,17,0,2,1,1,0.5,0.4848,0.42,0.1045,casual,42
22-Mar-21,2,0,3,18,0,2,1,1,0.48,0.4697,0.44,0.0896,casual,41
22-Mar-21,2,0,3,19,0,2,1,2,0.44,0.4394,0.54,0.2537,casual,22
22-Mar-21,2,0,3,20,0,2,1,2,0.44,0.4394,0.54,0.3582,casual,19
22-Mar-21,2,0,3,21,0,2,1,2,0.42,0.4242,0.54,0.2836,casual,24
22-Mar-21,2,0,3,22,0,2,1,2,0.4,0.4091,0.58,0.2537,casual,13
22-Mar-21,2,0,3,23,0,2,1,2,0.4,0.4091,0.58,0.2537,casual,4
23-Mar-21,2,0,3,0,0,3,1,3,0.36,0.3485,0.71,0.2239,casual,3
23-Mar-21,2,0,3,1,0,3,1,3,0.34,0.3182,0.76,0.2239,casual,0
23-Mar-21,2,0,3,2,0,3,1,3,0.34,0.3182,0.76,0.2239,casual,1
23-Mar-21,2,0,3,3,0,3,1,2,0.34,0.3182,0.76,0.2537,casual,0
23-Mar-21,2,0,3,5,0,3,1,3,0.32,0.3182,0.87,0.194,casual,0
23-Mar-21,2,0,3,6,0,3,1,2,0.34,0.3182,0.87,0.2537,casual,1
23-Mar-21,2,0,3,7,0,3,1,2,0.32,0.303,0.93,0.2239,casual,7
23-Mar-21,2,0,3,8,0,3,1,2,0.32,0.3182,0.87,0.194,casual,14
23-Mar-21,2,0,3,9,0,3,1,2,0.32,0.303,0.81,0.2537,casual,8
23-Mar-21,2,0,3,10,0,3,1,2,0.34,0.3182,0.81,0.2836,casual,15
23-Mar-21,2,0,3,11,0,3,1,2,0.34,0.3333,0.87,0.194,casual,18
23-Mar-21,2,0,3,12,0,3,1,2,0.34,0.3182,0.87,0.2239,casual,14
23-Mar-21,2,0,3,13,0,3,1,3,0.34,0.3333,0.87,0.1343,casual,14
23-Mar-21,2,0,3,14,0,3,1,2,0.36,0.3636,0.87,0.1045,casual,13
23-Mar-21,2,0,3,15,0,3,1,2,0.38,0.3939,0.82,0.2239,casual,11
23-Mar-21,2,0,3,16,0,3,1,2,0.4,0.4091,0.76,0.2239,casual,13
23-Mar-21,2,0,3,17,0,3,1,2,0.4,0.4091,0.76,0.2239,casual,28
23-Mar-21,2,0,3,18,0,3,1,3,0.38,0.3939,0.82,0.2537,casual,20
23-Mar-21,2,0,3,19,0,3,1,3,0.38,0.3939,0.82,0.2537,casual,12
23-Mar-21,2,0,3,20,0,3,1,3,0.36,0.303,0.87,0.6418,casual,3
23-Mar-21,2,0,3,21,0,3,1,3,0.32,0.2879,1,0.4179,casual,0
23-Mar-21,2,0,3,22,0,3,1,2,0.32,0.3182,0.93,0.1642,casual,6
23-Mar-21,2,0,3,23,0,3,1,3,0.32,0.3333,0.9,0,casual,2
24-Mar-21,2,0,3,0,0,4,1,2,0.32,0.303,0.93,0.2239,casual,0
24-Mar-21,2,0,3,1,0,4,1,2,0.3,0.2879,1,0.2239,casual,0
24-Mar-21,2,0,3,2,0,4,1,2,0.3,0.2879,1,0.2537,casual,0
24-Mar-21,2,0,3,3,0,4,1,2,0.28,0.2727,1,0.194,casual,1
24-Mar-21,2,0,3,4,0,4,1,2,0.28,0.2727,1,0.194,casual,0
24-Mar-21,2,0,3,5,0,4,1,2,0.28,0.2727,0.93,0.2239,casual,1
24-Mar-21,2,0,3,6,0,4,1,2,0.28,0.2727,0.93,0.2239,casual,0
24-Mar-21,2,0,3,7,0,4,1,3,0.26,0.2576,1,0.2239,casual,2
24-Mar-21,2,0,3,8,0,4,1,3,0.26,0.2273,1,0.2985,casual,4
24-Mar-21,2,0,3,9,0,4,1,2,0.26,0.2576,0.93,0.2239,casual,3
24-Mar-21,2,0,3,10,0,4,1,2,0.26,0.2273,0.93,0.3284,casual,10
24-Mar-21,2,0,3,11,0,4,1,2,0.3,0.2727,0.81,0.2985,casual,10
24-Mar-21,2,0,3,12,0,4,1,2,0.3,0.2727,0.7,0.3284,casual,12
24-Mar-21,2,0,3,13,0,4,1,2,0.32,0.303,0.7,0.2239,casual,11
24-Mar-21,2,0,3,14,0,4,1,2,0.3,0.303,0.7,0.1343,casual,17
24-Mar-21,2,0,3,15,0,4,1,2,0.3,0.2879,0.7,0.2537,casual,13
24-Mar-21,2,0,3,16,0,4,1,2,0.3,0.2879,0.65,0.2239,casual,6
24-Mar-21,2,0,3,17,0,4,1,2,0.3,0.2879,0.7,0.2239,casual,12
24-Mar-21,2,0,3,18,0,4,1,2,0.3,0.2727,0.61,0.2985,casual,17
24-Mar-21,2,0,3,19,0,4,1,1,0.3,0.2727,0.56,0.3881,casual,16
24-Mar-21,2,0,3,20,0,4,1,1,0.28,0.2576,0.61,0.2836,casual,8
24-Mar-21,2,0,3,21,0,4,1,1,0.26,0.2576,0.65,0.2239,casual,11
24-Mar-21,2,0,3,22,0,4,1,1,0.26,0.2576,0.65,0.1642,casual,3
24-Mar-21,2,0,3,23,0,4,1,1,0.24,0.2273,0.65,0.194,casual,9
25-Mar-21,2,0,3,0,0,5,1,1,0.24,0.2273,0.6,0.194,casual,1
25-Mar-21,2,0,3,1,0,5,1,1,0.2,0.2121,0.69,0.1642,casual,0
25-Mar-21,2,0,3,2,0,5,1,1,0.2,0.197,0.69,0.2239,casual,0
25-Mar-21,2,0,3,3,0,5,1,1,0.2,0.2273,0.69,0.1045,casual,0
25-Mar-21,2,0,3,4,0,5,1,1,0.18,0.2121,0.74,0.1045,casual,3
25-Mar-21,2,0,3,5,0,5,1,1,0.18,0.197,0.74,0.1642,casual,0
25-Mar-21,2,0,3,6,0,5,1,1,0.18,0.1818,0.74,0.2239,casual,0
25-Mar-21,2,0,3,7,0,5,1,1,0.2,0.1818,0.59,0.3582,casual,4
25-Mar-21,2,0,3,8,0,5,1,1,0.22,0.2121,0.51,0.2836,casual,9
25-Mar-21,2,0,3,9,0,5,1,1,0.24,0.2121,0.48,0.2985,casual,16
25-Mar-21,2,0,3,10,0,5,1,1,0.26,0.2576,0.48,0,casual,15
25-Mar-21,2,0,3,11,0,5,1,1,0.3,0.2879,0.45,0.2836,casual,17
25-Mar-21,2,0,3,12,0,5,1,1,0.32,0.303,0.42,0.2537,casual,37
25-Mar-21,2,0,3,13,0,5,1,1,0.32,0.3182,0.39,0.194,casual,34
25-Mar-21,2,0,3,14,0,5,1,1,0.36,0.3333,0.32,0.3284,casual,30
25-Mar-21,2,0,3,15,0,5,1,2,0.34,0.3182,0.36,0.2537,casual,43
25-Mar-21,2,0,3,16,0,5,1,2,0.34,0.303,0.34,0.2985,casual,23
25-Mar-21,2,0,3,17,0,5,1,2,0.32,0.2879,0.36,0.3582,casual,23
25-Mar-21,2,0,3,18,0,5,1,1,0.3,0.2879,0.39,0.2537,casual,8
25-Mar-21,2,0,3,19,0,5,1,2,0.3,0.2879,0.36,0.2836,casual,9
